Fp1,Fp2,F3
-4.836916073070262,-2.034531094535878,-3.595484714105538
-12.410440759774398,-2.3625438986759835,1.2680678200186666
-8.865908020593652,-8.579208545978602,-6.9067761555160265
-1.0814813700744716,-2.2485932874794736,0.8726758976102835
-13.770445853205912,-21.344361883323778,-24.931784005662685
-23.468243443610497,-21.933956802579896,-17.867743579358475
-24.868115085424215,-25.844766758716354,-20.49646478484993
-28.798129732776655,-33.87081272000448,-37.35359847210351
-26.572374078535752,-23.513603564317393,-26.54885579801049
-22.881828048904552,-16.55746501072052,-23.95087905650524
-24.318257151778294,-23.784160952781583,-18.707369705116115
-28.620086502149313,-25.544900610465813,-28.233864129307726
-13.457460732262568,-8.338586755913562,-15.66806073804658
-21.810316537013748,-17.05795485838849,-20.907062088306105
4.6239682782161475,-3.3704352076417963,-6.978718591647659
13.485645745264858,10.230170413507933,8.945739250443529
4.828585594209805,2.5308602973607517,0.9584028966001763
11.249981110300258,9.907099833098977,7.652492651692285
13.741586245315453,16.851501661012342,17.15861788320408
21.2267436416968,14.234847113676315,21.386858633270887
21.332073073381316,15.491947136197918,19.975957592932588
25.606035341844418,23.516818248119456,25.10405778721878
25.93204399412188,19.940194595651672,25.319599906954362
31.920801256624642,29.032137180137855,29.53731620014364
26.141945054469712,21.098274990035165,23.310367852669913
28.23229531767904,34.64945883294044,32.00468069344016
10.114727736616839,12.055226050506402,11.514052636805049
9.52779009128675,13.657516591015913,11.734152235731516
15.118406463397678,12.905317231183387,7.125081690847249
-10.426763716452697,0.5402226995555699,-2.5640356469839487
-9.118400091364002,0.7614969610767062,-7.256765295001033
-1.946246572966239,-3.0328383386341997,-3.3632219368703673
-21.997781633106236,-23.48310339099115,-23.588889640382916
-14.55563623245231,-11.266084730526188,-20.008453537142834
-13.09566592844246,-15.247948843477356,-15.497859349168001
-15.516391669730005,-14.772178603070627,-17.72852532412844
-28.94163051165595,-25.46182037690263,-30.086355269359714
-15.910011102148136,-20.36645812810439,-31.88356701613417
-13.226486614338308,-5.069114915685651,-13.502499573702126
-11.261784349382317,-9.272890106755927,-3.994747639157329
-1.3142282300275818,-3.442362590261875,-0.26438761639192165
-1.4739282703311052,-1.8272897019878804,-1.2762263701205958
-1.9708895306714105,-7.4139405749514555,-1.1390103855968179
7.477668712210132,5.9823469322681095,6.8859445516534326
12.172764826935058,3.006292998626064,7.553365468153263
4.626118648939022,2.806980336946036,5.664405396933304
23.856368415626218,15.27660822337027,25.23530388558281
5.67139696772823,11.799843005652335,16.548645940048235
4.765568885833625,-3.4632815462029782,6.080509494329373
7.022038498422788,8.256963237709142,7.991448995665681
2.55583138951671,-6.10027321244033,0.761025511881633
4.181533701536466,0.731584141953008,-1.665634157313768
-0.1896330453995958,-9.974240160689746,5.255213453108256
-9.87329928359271,-5.860035010636565,-10.811589697613499
-3.7797820342222246,-4.462800838833131,-10.839919870675624
-10.253016914239572,-13.553861123209892,-8.256303227765459
-15.392669922954699,-14.236883498354128,-19.132739952261637
-9.56218432511924,-7.7371807897792,-8.379112830615995
-18.887804300808362,-14.560662703013918,-19.37435496447986
-20.406565116557875,-23.618344555331404,-26.342493856696194
-16.401929306698502,-16.69205228420454,-21.148584512135923
-20.931010655441213,-7.277795191834738,-22.093376633078613
-5.870379253104814,-8.185796187923449,-17.501886602491055
-0.6358651640892903,2.255080614432219,-4.749396380494969
2.8325686457136277,13.349221139119745,2.1069744695985078
11.419021074822819,16.49399281349909,14.628193434268834
14.262053651211351,15.772744276099774,14.61858473006954
16.098698996480415,28.458277370586373,27.146176992017015
20.16840349697577,20.691043418160596,19.60764012566038
37.44517775922328,43.24138202708582,39.21272238302465
32.79608721735617,29.002461540563374,29.405243739905096
21.564125730910582,16.937703394573482,21.471241315013447
21.021072297338517,19.265443001929405,21.112376800987423
31.412646621427292,22.70365040517194,28.191316637373735
22.312237504690415,17.448197624736043,18.648670670887356
21.713767242987114,17.422254914014594,18.843890986782107
10.471769494822613,15.051678041049911,14.568109563209319
4.524885001150098,4.806326681673612,1.5688645688097158
-8.195594718268216,-6.528765192580566,-11.671140871471788
-17.76771441864749,-16.67629267619449,-16.001052566232932
-16.440469301791673,-20.038653407705038,-17.679422339406734
-17.955483665518774,-21.67062532933719,-16.215927689654848
-18.823976628246776,-21.7815431637567,-22.607432712610603
-33.72996050050927,-29.638585086895283,-33.10670688389083
-25.545507232488646,-26.560133023340672,-28.47986041151446
-21.776012514147197,-26.750090940154905,-19.965741943487103
-27.79610225749424,-28.76742302359047,-35.47610388211229
-27.05368815388418,-22.698294661524926,-24.96481546743901
-18.008552646812795,-14.322421451920953,-16.404823541807563
-18.00335049114696,-17.346629818202207,-19.638443628364023
-5.046039294727917,-5.794160706435326,-4.4968027428812976
-4.500578368718191,-0.27871272222556875,0.7397966207172965
4.9158314796869265,1.23658834846391,12.788953443139462
14.740536837094115,11.656439999281766,10.823732799714797
1.6336275812607481,2.751300417549781,10.242874510227448
8.615380215317334,8.949875863791746,15.411324571615097
23.816909101369426,18.226413753271608,17.799110710203443
20.074177212836364,19.411578245563145,24.273855675625544
17.989013885551444,26.412037284589942,21.900114925455018
33.04468738671288,34.00831767674547,35.298458170644786
18.09521445971942,18.979187996031747,12.358079519230794
12.954611897537005,15.196211053644458,14.266490348148842
11.786411896675865,15.174852702860811,14.378248046086213
8.22054280590752,10.936533300332862,8.764652580021087
2.5011259921087365,1.187455247977234,-3.5189553973682366
2.4850645527470476,7.51005956885352,0.9134773109799545
-12.264174555940969,-10.318539652903192,-9.742466626484513
-6.091559741996506,-8.313444775927026,-11.937933562573933
-13.034994761161641,-8.541123578471353,-17.261636332047207
-13.265378211376154,-3.9205056552781254,-11.230449736278125
1.8589109369549368,5.797723861955152,0.9515888544089446
-12.478471510633332,-10.30405561764184,-17.40279232991641
-0.9410087521568613,-1.1704130769582655,-1.091904530637247
-9.645417396284403,-11.339644124665117,-15.534551038111736
4.604677559852766,1.8174573794822806,-3.0367748544815805
7.028540966598247,11.678849931712918,5.038956218405591
6.034199102830933,11.481787692355697,12.169784473763503
2.608246277559399,6.731015079464156,7.461415084914872
12.982598721466877,9.65052363727424,14.351167527001062
21.035327590492454,18.64750973841522,17.772337720137294
18.744173933513643,12.175065249899262,20.34635364690808
19.043733392712376,15.129358869383207,16.99929605981811
14.517376925722113,12.741502182739076,20.432488399758057
9.379980462582918,5.807767381321558,12.084494808292531
19.822988883182788,19.8328236344223,21.108576648207205
2.2048839096971813,5.856146995838341,8.355771157205899
-3.2074935085262233,-6.162006786587618,-11.65890170791628
-4.252222768905519,-6.505465843338945,-0.7505036185458724
-14.90188940020686,-17.90545200104669,-14.773110555431822
-11.216168518308269,-5.309518850328647,-16.60944055842984
-23.57034308053583,-24.280153112995965,-27.028000404556835
-26.178288755039468,-22.22249557587034,-25.935369578906737
-26.8086174877063,-22.263259966901305,-23.096803397123644
-22.220454531453285,-21.055382755737302,-26.92705649875787
-32.66776840361616,-31.00817374643317,-36.64799561734409
-29.96877786166297,-29.62779533206133,-28.68637710961415
-20.676867723010893,-22.710000512551172,-23.43508699914799
-20.4486898389828,-24.371351414296022,-26.366987999946296
-1.5887600095963101,-3.6348408390104137,-2.9286199700503563
-0.2753824166601433,-6.280843264180808,-6.190486855294823
-6.238753308180786,-5.232009214129114,-7.277717516920753
12.01621939073078,11.720587926584189,17.41724479037663
25.646351998386084,23.99324218853691,23.293328375839543
21.049842836438675,23.154337360879648,26.420485783971017
15.124553160075765,12.02053524430129,18.24052658502509
23.822076780812186,21.44485462614208,21.122925205224842
31.28979898081455,35.709398094908266,29.83155668491595
31.762145599196735,26.91841451827045,28.366572257213694
25.437047284140448,25.343253156262584,27.283614199747525
25.161804647282942,23.899575098823092,24.627325856614718
21.04399969935254,14.743108046470986,20.35735039293107
19.165999117205985,20.421707614686916,13.708035659715767
-7.061249152354765,0.3822626564227267,-7.021872392751667
3.4440362356919887,0.02377722314647901,6.369544981691714
4.353486086268971,2.465638574049075,-6.623047094430691
-10.380277700706847,-2.840110781134884,-16.00443039949741
7.208379038708632,2.8648831231917224,-4.174222441922715
-24.955489904385004,-13.16274616441531,-22.860123442950474
-15.620741276548543,-12.327081845425894,-22.76239756692947
-13.077727318298694,-17.038903053271564,-22.32228301130432
-7.887399840113754,-9.10392954926612,-8.058894837788314
-24.930237400307863,-22.54938102993468,-25.19173760361747
-10.496678393585038,-8.11888263060548,-9.063918867806118
-11.460908761746595,-9.401793676296446,-13.847583543080178
-12.029876144795413,-13.213285404217185,-13.646574671882423
-1.7599148427611864,-12.963723235235104,-0.180844915987024
2.0627701955561566,-6.195954040230757,-2.846270776331449
-4.4382906236686175,-9.708897830470852,1.1779015701598439
4.53372734180344,3.491750562848016,9.556552657690347
2.7100373704315674,3.6199017283092183,12.796123592852505
8.607506216613979,7.7311191373855666,18.493917767596685
16.3239558902077,7.4061654821238,16.4832155352072
17.96366775227615,16.703962193483047,24.01381865113926
10.07422465630276,1.6273989124937183,-2.981820889495868
17.503239104157167,10.701305142800033,24.036136388890668
-6.268937565043844,-12.86602624121665,-6.605765761858485
-0.6203994705245717,-2.429843773631519,-0.17174008970340737
-2.9357349905650882,3.4553154801567127,1.1987269698138672
-6.526961469356403,-1.5287315684604135,-6.539270571337445
-11.006361239833636,-12.35463680129227,-14.145240620996317
-14.941303164901095,-16.54632456660456,-11.447016882026062
-21.259265866972484,-14.777693928155959,-21.472211584060336
-23.31617551367966,-20.03829602355908,-25.661591524857215
-14.751240399322155,-13.538871352374283,-10.12452763440075
-14.507437603762416,-18.82023202182998,-15.489431636012087
-14.087381954760506,-14.977128259454306,-14.28529134194093
-10.33072208002748,-5.902272054641655,-6.014952572890101
-5.910833098978129,-2.5726598899810442,-11.011540678097472
3.025559677637547,-2.5255968704582603,2.7489370356823413
1.61164340494524,9.013461924065579,2.769695311704907
2.86479525944189,-0.9767168672786148,4.436828999364953
10.000086365182277,15.792878914074661,11.323302603689397
20.982840828137178,24.972839348094322,18.481346839789108
27.22307633777245,25.43278060227303,24.587609020182864
25.885589601887848,27.325293948652835,33.71296439285718
26.99017945930403,24.724528998992206,30.368455961754915
35.93870591912358,33.706487028649626,35.293487193137544
29.232243396915134,25.22027997525819,30.728751287898362
32.02671111830289,16.64411107716213,27.102198381511464
13.667218293516944,17.056457246755567,20.198675807712416
16.07976110806564,13.473166214250828,18.12839907682904
14.565013052931942,13.998223725466183,14.408853871694388
7.852480500101754,11.582980288587214,5.322791915048869
-0.38723364718969044,-2.3887482597300345,-6.128993454244862
-2.7250387377539753,-4.429304013331311,-6.399277911983823
-14.877709176316452,-20.27209249155758,-18.977460554401624
-18.773587287445352,-11.468468777663322,-17.598435212908576
-28.613891088670247,-25.481696129379763,-28.93812598601937
-26.746131473571754,-25.488209705724216,-20.15304877724091
-28.214431038991673,-27.909199321633377,-33.25555318072712
-25.787432000546914,-24.678427560184446,-24.37976694515178
-20.9359443410091,-21.72376700049451,-23.566866469633556
-29.16922986090847,-19.364374364875736,-25.6449704707313
-8.320813843737087,-7.846953576434346,-6.897875065437313
-16.98323631701429,-21.755786550259597,-26.036144513933266
-12.08472354145774,-18.21663495575713,-14.665109747524633
1.6494393068902915,-0.7435601864465475,2.430474656064338
4.76719926985833,-0.8553629281329629,3.810906759523983
10.181823656464639,7.638640340684935,13.076732303348354
10.499860660723435,14.002801249343774,21.3951901757467
13.561531187544809,9.918402212089605,8.507215495691154
14.261592674810476,7.264996930507688,12.765120831896983
19.953509388729444,20.411218957309263,16.45465399002925
13.397486496870423,8.068941416986794,16.283521211786976
21.94263527437811,13.645360770984352,21.753281592366985
11.033365989115229,9.12173056162506,12.617165989135838
9.259218182778069,2.1825681481979586,9.56213766162232
5.918017454224628,7.584668117780483,10.785517502972656
5.200697860698105,5.844161143135855,13.11478574236197
-3.7237715186325087,-1.8071606593184102,-6.347987641863569
-7.612209369360994,-1.9448268076501427,-14.906052854202585
-6.383050006643026,-4.657153997162968,-5.818095427784639
-5.243462697436409,-2.117587826441858,-5.161473343239811
-13.430198430277905,-4.752193576642366,-12.761463697084567
-7.543939082169016,-10.694475934795008,-10.499133181157363
-3.6423766213839164,-2.942539281840114,-11.59886842695342
-17.371705328161898,-12.790882209288414,-19.157444564814675
-11.69623591781936,-6.881668901292484,-13.810426442195615
-7.163594603596535,-8.161017969242435,-7.968358634762952
0.005523506566060599,-2.751040795115548,1.7747185160243322
13.439672753849095,6.846372458484563,9.753908432632695
16.023663182912284,14.241803093372155,20.128428341683545
18.21348580734874,14.94011662943059,19.307149446925827
16.265443940534137,12.788829158285795,16.573018191417294
14.04089030751045,17.539293264908252,21.089584248273397
10.189864743843366,9.504723165218579,8.893621710267418
13.52038241920587,12.397860209187103,20.03916718280592
11.400783808346993,10.625205797312965,16.59508026400234
5.6961000557166575,9.582706092582047,17.24148002324917
6.247738665792576,-0.39506339576228555,6.558159177634832
12.80988671306572,-0.13782899879413613,9.8889554170431
6.89438127387963,5.065577643870269,6.320886053731018
-11.536714717364477,-10.169768933096895,-2.7235941770186853
-12.142752538637799,-8.036552438020017,-8.072508791911453
-15.249737721644536,-18.4751799665202,-13.161165109144129
-26.794829021201316,-25.190781578548165,-26.012168177626208
-21.481935766960017,-18.060003658185874,-22.18029138850514
-24.94608833685156,-29.320371858795685,-27.632214536969517
-31.325557449977847,-27.47441107802539,-31.22004299592347
-29.513224675866446,-34.12623473296515,-33.06821746116861
-21.163612523163508,-28.57176712557663,-25.074368582833205
-14.361581929391994,-14.305936693940358,-19.535922830498478
-2.2107456768501237,-9.361284822990115,-10.277333287889999
-10.515113115708397,-6.741632886039531,-8.198006758781979
12.762519932238543,-0.45193586708676126,7.020163067749653
-4.89935697996685,-2.7605136501155574,-0.12334830300567434
9.060260451966508,13.962768470880569,13.396778850343633
14.503416451129961,16.304164742355617,12.426311268555702
27.2649304488924,30.084135694783473,26.768907744506333
19.71488899647163,14.007912939868566,18.007324175494546
17.70776061107415,21.389796499203417,28.746528344877845
24.11019785652119,25.61944551942139,26.88130842891348
21.584850642805037,11.250382437665444,25.201820169087014
24.639871491189307,20.57189142856199,25.325785497195902
21.812070143648818,23.48799638667611,21.174600133933783
23.913717076665097,24.93853481637228,22.443315428737616
22.544591911964023,14.646742426920689,18.496200280077314
16.638162059943948,24.709865840105834,18.561918195123013
13.249798743501083,12.957880459412701,6.8739381095256835
-2.4761601877943042,2.2650598553154437,-1.7615086500894295
-8.042732288897776,-8.500126197774385,-7.324027569401933
-3.110699814353521,-2.1479614812121186,-1.1626447746272737
-22.8163235713164,-14.346228841957693,-22.890950788820238
-9.38262869969845,-5.019750099285655,-9.781611918412073
-17.14010448892713,-9.01155157889198,-15.916507885512635
-21.76115307607488,-20.031794873142907,-18.76394022881746
-21.712235076791593,-19.08508950830971,-24.92209550109994
-9.033572402919846,-7.838555502594633,-12.496685736005123
-17.43758349333389,-15.540718043504857,-16.766366805684584
-4.837551023369854,-5.490192617560736,-0.5607704275652474
-18.313575927368493,-14.05746426576275,-12.112617110978938
-8.425135374653593,-3.989613298254051,-1.5743811862980972
2.812078862707725,-4.1269327366093,0.7623910299741676
1.5813128441299629,8.394527393583058,1.7211436696097682
8.544228709325386,3.5007052889854293,5.213077130571871
12.099146607862691,10.82747511594294,17.260207953706377
4.886321807080144,1.3426261342791235,13.958054560648373
8.162615581443587,6.097325574343255,10.667528327661838
11.36274633517843,5.824317661999724,18.646806208943186
11.179526962931565,9.427167548535891,13.775774260248117
7.875663237010318,4.826815988826723,4.711301706234297
-4.108865895133821,-4.99258304348411,-3.6706312133181953
-12.270734807847672,-13.833730796842186,-8.14482053415274
0.2565821593207831,-1.0576134393021215,-8.371967394231715
-10.628290988588919,-11.681543256353633,-8.026179626959484
-17.97834173379347,-13.408571285212002,-15.393753678231402
-9.482053374514082,-9.718699077872193,-8.902182524722104
-18.387380314015928,-16.13076460573053,-19.0607867512144
-13.81949468227596,-10.532756044503056,-14.435223520086584
-14.773442618193094,-14.897670712759995,-19.211176292876274
0.031963777964333584,0.6515000545447762,-9.811660078469403
1.4827545941303297,-0.6839384663896428,-6.389708965291888
-11.502368619926498,-1.4614957837216807,-11.071857985791965
7.253782934129754,2.7105951204392555,1.9468102196657338
6.237020741287268,9.090849854450166,4.129830774688867
18.155921996049802,14.9774214989704,12.79527870682406
7.297393886333367,11.768264399947585,11.806046289974354
23.49048096568668,23.053105739134736,24.139969443907844
29.828848358478936,28.043859889532058,27.64862298558024
13.224264592339516,20.513369805622396,19.927048444547886
23.977909786266927,19.192796693944768,21.790920586300846
22.108137695238042,18.664420586916375,19.424985317848186
25.1498981788879,22.1399008938092,29.826035564200588
32.041670333691314,27.117258798047047,27.331905405349833
27.389201651996515,23.334152863767578,25.47845059276833
18.35617806793519,13.012427083974835,16.1794666776316
11.092566493190496,16.989868909905226,14.169859686907381
3.6157587734314305,1.628033275859607,-4.297580430961218
-7.290470187612248,-11.299093650361122,-12.794097022882168
-10.736813670431458,-4.406953865650334,-17.785967873807078
-19.432890407931012,-12.048207501026537,-12.732163788666298
-19.74588550742729,-20.73382006185276,-22.195443196303533
-39.042441803647996,-28.91063285098332,-32.34693854775225
-26.131915773046902,-24.9283621353999,-28.046941830436324
-33.55414390555495,-35.55154828703521,-33.74747290976189
-27.545247613419136,-22.31203774808789,-22.14820782691622
-21.275884098886653,-24.78643535746596,-25.76407048002868
-25.878231198758538,-33.88342510953022,-28.676057659929494
-19.27614849889027,-19.432112728959495,-26.887834484926273
-20.110151683813918,-17.341228797772974,-15.928805389239725
-14.070532850058612,-5.2611910756358125,-9.30999633218701
3.7447119209239577,0.6863049823953717,-0.8148753482724396
-4.268063454222796,-5.982966127983627,0.5420648015674656
4.838744017705984,9.423649492674453,4.55814410813653
12.212085539155083,8.408842388490188,9.164730921311211
16.53745198508168,12.770206266291389,15.348029253901707
15.855209150109845,13.504374287817063,17.006484361180803
18.949797061142736,9.811412197658292,12.482952226458895
15.09979552662078,10.819319658399333,15.437285372559698
9.283124828584658,10.596214030558949,5.835369518378363
22.17485421952363,18.49456395996746,27.13954549484926
16.363792705902505,13.435932161979803,11.42876279452571
1.9193517867726495,6.297796959366033,3.16830143811898
7.239602428004347,7.686727534152568,3.3300662201541957
-2.05910899996441,1.5235587008241998,-1.8298785854984956
-5.798194076218563,2.2015593841847454,-4.47686010656624
-0.0962705471807821,1.8852284253636071,-5.799477910859728
-5.795296649619198,-3.701381941112927,-11.515131499055887
-13.576523785687204,-11.171488984541877,-13.593775094771509
-9.448316953858534,-12.490409556129732,-14.346364901867414
-5.781324424709554,-6.03526602272866,-12.841335593044043
-17.032189564936946,-19.33502935161261,-18.372181440802592
-14.408294492088908,-6.942423296174659,-14.604234574270532
3.683142206004219,10.948961962007914,6.784021637790399
10.517286313417731,8.840521459474843,13.299143842504229
5.595462510919657,4.663811973656629,5.791825729423628
9.48878343437128,12.464444195169648,10.246380212864977
16.569874171563416,16.410146095836634,14.650966935712699
31.09211673952138,34.46953572455015,35.746216005659775
17.588609065732182,16.015731087480155,19.90637617899874
14.341430585473976,14.146221614121508,17.97979529447495
10.940926989435141,9.386257531335232,13.69342389342376
7.251184536829976,0.8887979562428354,7.253075884742602
19.31775214782588,9.838537251735389,18.624601062736566
5.68290637317084,4.0446609348179505,8.305876020860126
-5.5830115995924565,-5.842816385776005,-3.2477872523373055
-3.783747516533862,-10.673279196840628,-1.0353254071848006
-13.208110657491789,-4.705342995063498,-11.451352445171706
-2.812999106469327,-3.70970549524348,-5.736892278950913
-11.173925299271126,-12.84043047383177,-14.794499087332749
-18.14814359504338,-24.892070849759666,-20.64522608854404
-17.856084883757596,-16.437348548850316,-15.529954123165377
-22.136107352848853,-26.670305125297414,-29.388618796988133
-29.929935580301777,-37.22518305926873,-32.11507031369116
-22.33011713801993,-22.208799798906693,-16.67230105557085
-16.542484169521337,-19.569707187083267,-28.16622876253912
-26.76449523312991,-20.79203892106161,-27.799856056301604
-21.519166687417886,-16.980318515165603,-17.4538045468214
-12.024841411037198,-13.007864963221959,-17.935495781151356
-7.156719533731157,-13.510164029867168,-10.022356841968502
4.531811946499398,4.371249255616277,11.227398852441926
14.512186055728426,18.948919734504674,17.400357067223062
5.095526556347754,9.93451752962076,5.578347998501134
23.021141151088894,23.84825760372623,24.739872836728104
23.13960512079018,14.985559027666923,22.953628638709606
25.142436458957157,22.012531868759076,17.09204752827351
25.16661889415257,24.48425829744622,26.063007625183847
28.521664023783245,22.154204075559527,23.938221059440473
26.74392919445607,27.970686081381995,29.74788085062782
24.12095352424329,22.926167582166023,21.01097903024459
22.224068063977388,25.91914193873999,23.01027195837488
18.365705471912406,22.3901315583181,14.223113815722673
10.6875540717293,10.760883717712229,12.51086415558804
2.038732538892246,-0.7100667337042168,5.995672077293826
-2.8032406969853625,0.9973983990076438,-5.807872753806857
3.7609456045795016,7.323900351952542,-6.4108653057642195
-8.444338357377001,-5.469449469927745,-8.392588936554834
-19.741070563616397,-13.103784423112817,-19.962389240742368
-8.642346979959456,-10.539140217626192,-13.871479401584365
-10.540536902570258,-10.630748062125566,-19.430669846042715
-33.270165491945974,-24.0666039665811,-29.756136187093777
-16.11683472020512,-15.527820364177401,-22.527693975935158
-24.190259515742085,-24.405206567435542,-15.823411747302567
-12.843588317386232,-12.684504618736337,-9.882446090566596
-22.80143613092688,-14.519004665851616,-14.813990787875394
-15.313231759329147,-12.197780216271681,-18.28129220972837
-13.61623960159082,-11.699828075289597,-12.681812574510056
2.0395441370217524,-1.4623231231963143,4.867703399080917
1.2912785861842266,1.2423005986791598,5.0957526643220215
3.183805585105709,2.273841124221141,5.878732681932189
11.146471278142128,13.581891328475926,21.404454979227204
6.165898426380515,1.8550037669199764,3.612619591477399
13.61330350137395,8.2394962034351,9.453085396191327
4.743680471206298,-4.814230320738693,6.308701022299059
2.018831248312154,-0.5126177964080136,1.7775650261230993
9.505560333191976,7.3714334039931835,10.729271168486246
-9.14119541360671,-2.6067385904470326,1.2192699116032166
-10.097348554248697,-11.396904748959907,-5.481465093720619
-2.9782962244940214,-3.168226657257339,-5.144318306266793
-7.398572742918157,-12.726516333166227,-15.78287212653977
