rms_uv,ptp_uv,std_uv,variance,kurtosis,skewness,zero_crossings,mean,min,max,delta_power,theta_power,alpha_power,beta_power,gamma_power,dominant_freq_hz,line_noise_power,high_freq_power,low_freq_power,theta_beta_ratio,alpha_theta_ratio,window_id,start_time_s,duration_s,recording_id
16.58957852734044,77.91106189847214,15.760099600973417,275.21411571479496,1.2497807014036066,0.20883684924189327,35.0,-0.5164296438875717,-38.95553094923607,38.95553094923607,13.79606264220723,60.37817578943704,193.64156373506486,29.09030647285511,8.35197800773263,8.264660755337761,0.009403744807013233,4.175989003866315,1.3796062642207232,2.075542787621623,3.2071449858036587,10,20.0,2.0,synthetic_test
86.86947275183235,326.77045041516294,82.52599911424073,7546.305296181343,22.81127565975211,0.42349854384472924,49.0,-0.19646658342809717,-163.38522520758147,163.38522520758147,46.839323213665494,194.8464050169325,229.98841267949916,131.09162103288034,24.08146335737582,8.076621942205012,0.00715479806651809,12.04073167868791,4.68393232136655,1.4863375971837376,1.1803574854743293,11,22.0,2.0,synthetic_test
87.18729621089626,554.1132303008161,82.82793140035145,7601.624620566566,18.092441902282378,0.08740888440438883,34.0,-0.20585943088034037,-277.05661515040805,277.05661515040805,29.34637977497183,248.76136553863972,408.96648650164616,54.9669753086348,62.84938887420489,11.307434243891013,0.005784149374180581,31.424694437102445,2.934637977497183,4.525651341407567,1.644011262022607,12,24.0,2.0,synthetic_test
19.87567660313329,66.44013342900912,18.881892772976624,395.04252043234004,-0.8684410292521488,0.08232757767928449,49.0,-0.7465783465402389,-33.22006671450456,33.22006671450456,16.543276298602674,54.19353090667666,188.85167068885846,26.326222050600194,6.4893659535406085,10.098942550645729,0.0012939315470604628,3.2446829767703043,1.6543276298602674,2.058538091888545,3.484764095073788,13,26.0,2.0,synthetic_test
16.319779842833324,72.20408449878603,15.503790850691656,266.33521411854883,-0.6852061978594057,-0.19470077151509926,41.0,-0.1767741631157821,-36.102042249393016,36.102042249393016,13.553321835097533,58.05685667955572,181.6802918717929,28.144059231984855,7.01415002282376,11.100976207339798,0.005280365726398075,3.50707501141188,1.3553321835097534,2.062845881647943,3.1293511613034024,14,28.0,2.0,synthetic_test
35.411689101491184,541.7457498083097,33.64110464641662,1253.9877250206696,8.653023966921976,0.7954524524522588,30.0,-1.5486182988637467,-270.87287490415486,270.87287490415486,160.40037157200004,110.48383121171751,231.70076696488775,255.0454812470972,56.43352501914923,8.937702400046058,0.004669732945024591,28.216762509574615,16.040037157200004,0.4331926630163536,2.0971463826311845,15,30.0,2.0,synthetic_test
17.274929949801276,84.49584099307897,16.41118345231121,298.42320477054113,-0.7036545495665113,-0.5515117277352489,37.0,-0.4911537471421047,-42.247920496539486,42.247920496539486,11.459513623316216,59.69694654499847,194.45653562778313,23.66650376734245,5.4953312418974,9.380334982052934,0.002450969307776103,2.7476656209487,1.1459513623316215,2.522423554060175,3.2573950073175912,16,32.0,2.0,synthetic_test
19.16760075231258,72.86340582953414,18.20922071469695,367.3969186000538,0.9319797549595751,0.17951007627796944,30.0,-0.28487549336967083,-36.43170291476707,36.43170291476707,12.93474186193141,59.81174145165821,182.19771196672838,19.992602922728405,10.647030401394078,8.120415488845275,0.006907686431505913,5.323515200697039,1.2934741861931411,2.9916935620054645,3.046186376532549,17,34.0,2.0,synthetic_test
85.49900636314979,390.1678589828493,81.2240560449923,7310.080089085928,17.347859091742162,-0.4939044172940099,34.0,-0.2561797524953801,-195.08392949142464,195.08392949142464,51.569595858032855,338.0246051268182,254.57557248467376,131.9882778119983,52.4936739697004,11.845969298296449,0.009740358166314574,26.2468369848502,5.1569595858032855,2.5610198930566717,0.753127342280789,18,36.0,2.0,synthetic_test
44.591211812303186,697.2537709600044,42.36165122168803,1988.3761708896873,18.570517498600463,0.2673892729025048,35.0,-0.24149744587077882,-348.6268854800022,348.6268854800022,82.95080431547545,264.5259837863023,298.006460475419,165.80631376411262,35.98689779627672,10.671471626803253,0.0060596992995807265,17.99344889813836,8.295080431547545,1.5953915009692272,1.126567818442229,19,38.0,2.0,synthetic_test
16.29888708267561,65.36429380743944,15.483942728541829,265.6537201338098,-0.43223783916462677,-0.5185087846938832,32.0,-0.061764199860128925,-32.68214690371972,32.68214690371972,15.976088158757499,56.4348814589178,182.169201720691,23.997258726548896,9.97364976242324,11.732820351037224,0.007432779487995513,4.98682488121162,1.59760881587575,2.351722007167518,3.227954006659914,20,40.0,2.0,synthetic_test
18.209470597276262,78.71207985427819,17.298997067412447,331.5848194330687,-0.1633208072838984,0.3719078492502291,44.0,0.4794415180860639,-39.35603992713909,39.35603992713909,18.160268190150404,49.90438263731259,183.28690514824046,24.046459280468248,5.370339429592677,9.06198562971629,0.0016160540730941512,2.6851697147963387,1.8160268190150406,2.0753318422162654,3.672761698713015,21,42.0,2.0,synthetic_test
73.42531940860815,478.33655218720145,69.75405343817773,5391.277530256129,14.901254532326863,0.05605247341225854,34.0,0.8745170741325226,-239.16827609360072,239.16827609360072,54.11037448047814,308.6825017198989,444.5384689582934,97.96695722320051,60.425911284742234,10.445854444902643,0.0047590029623529526,30.212955642371117,5.411037448047814,3.15088383337884,1.4401155442289093,22,44.0,2.0,synthetic_test
15.48531939914231,77.60116376799066,14.711053429185194,239.79511689345318,-0.15348427895585648,0.8723195866293407,43.0,-0.6497652268482671,-38.80058188399533,38.80058188399533,15.227458920425962,60.37745904987602,184.80484606652482,20.16331807847643,5.880463481987334,10.71399987317055,0.0020472263664804632,2.940231740993667,1.5227458920425962,2.9944207999340473,3.0608251651309644,23,46.0,2.0,synthetic_test
19.76820167311836,68.41637498745335,18.77979158946244,390.7817973890795,1.3872574110525957,-0.1405098236357928,47.0,-1.2032008553891445,-34.208187493726676,34.208187493726676,13.810967894551501,62.90223407055234,188.11951064075805,27.836145070262702,9.870042104794381,9.270198801030354,0.006515162519828594,4.9350210523971905,1.3810967894551502,2.2597322262754935,2.9906650124661653,24,48.0,2.0,synthetic_test
16.098632417189346,80.5382258138495,15.293700796329878,259.1659657037797,1.1466239165619274,0.21248305812377263,45.0,-1.042044412243103,-40.26911290692475,40.26911290692475,16.176657036921284,65.20685498459092,170.4881472011008,28.799220566118624,4.745183469438713,11.39243694006252,0.009446339423927391,2.3725917347193564,1.6176657036921285,2.264188186443654,2.614573992893676,25,50.0,2.0,synthetic_test
42.15635499034673,241.69194743612687,40.04853724082939,1777.1582660721315,11.210038887406633,-0.38982814023035484,35.0,-0.48720292119492714,-120.84597371806343,120.84597371806343,51.638651533411796,162.65730830055182,367.9973075516756,120.26296773656793,69.59849519748613,11.788645851600991,0.006955999592244747,34.799247598743065,5.16386515334118,1.3525136736759007,2.262408688527567,26,52.0,2.0,synthetic_test
54.04882320953021,558.7726815295487,51.3463820490537,2921.275290335052,7.168251335179537,-0.14394650322064725,43.0,-0.3519213178165091,-279.38634076477433,279.38634076477433,59.58255790292132,228.68539979764736,357.546866749443,70.61493871711247,130.6260309709088,11.539420470784018,0.0016912274348297937,65.3130154854544,5.9582557902921325,3.238484716580642,1.5634879492342708,27,54.0,2.0,synthetic_test
19.38952206169308,67.04382706542216,18.420045958608423,375.9535657808826,1.5203392373095028,0.05287473972217641,37.0,-0.7699960661974573,-33.52191353271108,33.52191353271108,16.086966305927554,58.41166843041557,187.31826023057354,21.01950470159231,9.457734035259103,10.95626790375749,0.0041919958448657455,4.728867017629551,1.6086966305927555,2.778926966152093,3.2068637185688567,28,56.0,2.0,synthetic_test
94.8185561598116,357.29754464911247,90.07762835182102,8990.558592231348,6.983697665920252,-0.763609961235687,36.0,-1.2961166642498945,-178.64877232455623,178.64877232455623,49.26540210743711,198.82259085137153,339.2084529700869,154.31907347566343,29.361983994884664,9.109858718899815,0.005955970414967664,14.680991997442332,4.9265402107437115,1.288386369703849,1.7060860715956563,29,58.0,2.0,synthetic_test
108.84265056102629,334.2835263634608,103.40051803297497,11846.722581149676,16.237559582881023,-0.708811967092386,37.0,-0.4561208274741882,-167.1417631817304,167.1417631817304,22.15487869759351,249.70727094170638,281.1103312215525,5.807287400462627,94.2216815746424,9.126464168422526,0.004628869805199271,47.1108407873212,2.215487869759351,42.99895178630455,1.1257594949535012,30,60.0,2.0,synthetic_test
25.25827859297783,420.96654546493534,23.99536466332894,637.9806374804822,15.75202719088082,0.29992964991782256,42.0,0.18142662011397137,-210.48327273246767,210.48327273246767,83.79975005425219,144.39721385046911,355.307327644048,98.27763830460498,39.43960775439578,11.853441281784152,0.008502796094276552,19.71980387719789,8.37997500542522,1.4692784273358257,2.4606245381714036,31,62.0,2.0,synthetic_test
74.84411040610125,461.18875262714283,71.10190488579619,5601.640862480674,15.50260047254081,-0.0730434107658398,35.0,0.5950294658355647,-230.59437631357142,230.59437631357142,65.58106383181617,277.2789484281163,296.6313473091284,-81.06169641541797,76.57409412805158,8.041137983742768,0.008332039042389904,38.28704706402579,6.558106383181617,2772.7894842811625,1.0697939709838058,32,64.0,2.0,synthetic_test
18.68627010203375,79.034595500316,17.75195659693206,349.1766903261604,-1.6684515519110479,-0.29646326652401095,47.0,-0.5574230531083212,-39.517297750158,39.517297750158,16.89523387532282,62.46622593214228,185.3391257556159,30.616017041416914,9.008385926620658,10.864199892968578,0.006506479180928994,4.504192963310329,1.6895233875322822,2.040311966368416,2.9670293504997685,33,66.0,2.0,synthetic_test
20.647749607574426,93.72008281376577,19.615362127195702,426.32956385708985,-1.3283149514650507,-0.36849309020837784,31.0,-0.41299782214343406,-46.860041406882885,46.860041406882885,14.499754797850978,61.73289923276039,183.79320824717485,24.941673577301355,7.065718245348075,10.82498465022105,0.004361121506194348,3.5328591226740373,1.4499754797850979,2.4750904962905773,2.9772327321643033,34,68.0,2.0,synthetic_test
15.736367715734609,69.22696874701424,14.949549329947878,247.63326888481447,0.07747371873722987,-0.34924439786184686,37.0,-0.9266983088473107,-34.61348437350712,34.61348437350712,17.6021048663246,57.33044066254075,189.36483176878457,22.202225030316757,7.372785448986092,10.490758163799189,0.0032980273638691976,3.686392724493046,1.76021048663246,2.5821934776472637,3.3030416229211723,35,70.0,2.0,synthetic_test
88.75585286000045,183.7776907585334,84.31806021700042,7877.601416906049,17.03238738619209,0.05627535750411431,40.0,-0.03143917037477642,-91.8888453792667,91.8888453792667,77.55826298120017,243.19023745228344,397.09007319343095,193.20901693465015,86.65401657556438,11.960435384347463,0.001952868863918164,43.32700828778219,7.7558262981200174,1.2586898961063429,1.632837227980191,36,72.0,2.0,synthetic_test
18.92509710529508,76.02660608301792,17.978842250030326,358.1593004448482,-0.6133608125182829,0.22251793205809486,30.0,-0.8484286341908146,-38.01330304150896,38.01330304150896,10.539340184748223,54.954527810355245,187.79443750875555,24.68464448576076,8.151226133381078,9.247517743054901,0.004194079151378987,4.075613066690539,1.0539340184748223,2.2262636936924713,3.417269604368594,37,74.0,2.0,synthetic_test
18.480045475370094,60.97738223598955,17.55604320160159,341.5120807717467,-0.642757302948558,-1.046053614812612,35.0,0.5731278132412001,-30.488691117994776,30.488691117994776,17.10318608134333,63.6452258694224,185.53565967242614,19.015115285327052,5.55561052103551,9.359887455172993,0.004718552654869476,2.777805260517755,1.7103186081343331,3.347085984723638,2.9151543912041418,38,76.0,2.0,synthetic_test
18.611108640754516,74.5142191042139,17.680553208716788,346.3733648379674,1.7015210704207346,0.706417028384946,45.0,-1.7858664919341112,-37.25710955210695,37.25710955210695,13.312910075509059,60.48912584240057,187.02801423728093,21.099421475219682,8.827795482964252,8.315757611786221,0.007082406325936663,4.413897741482126,1.331291007550906,2.866861819573694,3.09192787352502,39,78.0,2.0,synthetic_test
19.865993285301137,65.981954270447,18.872693621036078,394.6576892116299,-1.1082574618159868,0.6708503814709963,49.0,-0.3596296724524624,-32.9909771352235,32.9909771352235,11.839496126512946,53.831748366140765,193.3852343801598,29.629202955577252,11.00836106845993,9.77119254617495,0.006923438418678162,5.504180534229965,1.1839496126512947,1.8168476704165863,3.59240114337055,40,80.0,2.0,synthetic_test
18.84336984782452,71.69275976304314,17.901201355433294,355.0725872219022,-1.661243162706422,-1.1653273817734497,41.0,0.3011073391917421,-35.84637988152157,35.84637988152157,15.032106837287861,54.188456806878,190.87429213377675,28.96979142145371,9.076387369689575,9.044194104939393,0.0016309732567713125,4.538193684844788,1.5032106837287862,1.8705159460260559,3.522416089722444,41,82.0,2.0,synthetic_test
79.09567191437446,340.5006760267123,75.14088831865574,6256.125315586365,7.368645016388939,0.5429633481613987,40.0,0.18383451632250436,-170.25033801335616,170.25033801335616,121.53555022938447,113.00860607114565,239.6676434778288,104.90807780589259,42.30236209453479,9.373546808710577,0.00455733383888042,21.151181047267396,12.153555022938448,1.0772154864970567,2.120791077866616,42,84.0,2.0,synthetic_test
19.430014027602283,69.11413256735443,18.458513326222167,377.5254451128215,-0.6627844787943661,0.5276094256655213,39.0,2.6930336639804966,-34.557066283677216,34.557066283677216,16.646209951490015,62.92169395990906,182.2683260467118,23.60300568623636,8.790406118947686,11.33828716102251,0.0026360098049562574,4.395203059473843,1.6646209951490016,2.665833953368093,2.8967485548441396,43,86.0,2.0,synthetic_test
19.004833264374057,77.46303267462898,18.05459160115535,361.18368740665863,-1.7474530846950653,0.0002227470937725583,32.0,0.34980002456790754,-38.73151633731449,38.73151633731449,16.784821639630422,60.030317801230765,185.53064448567778,25.175526706920532,10.430800167748815,11.741938054109983,0.0024113143478512516,5.215400083874408,1.6784821639630423,2.3844711771106244,3.0906157302048127,44,88.0,2.0,synthetic_test
87.22774991868405,715.5709138191114,82.86636242274984,7608.680355876486,14.05293164509225,-0.6485843109424382,42.0,-1.0040545968420103,-357.7854569095557,357.7854569095557,57.27430680662662,150.77937052815827,284.077612190329,93.45945942254579,54.30017502818693,8.742932288020743,0.008445719347~635213,27.150087514093464,5.727430680662662,1.6133131034544037,1.8840615343813036,45,90.0,2.0,synthetic_test
20.017041649557164,55.085347773527246,19.016189567079305,400.68195640010623,0.9484463498615354,0.5076140458325361,32.0,-0.09546424708907303,-27.542673886763623,27.542673886763623,13.23036811616403,56.40067209586711,185.8520439198691,26.214926526311576,6.494363162654944,9.490035726213863,0.0013772369504463178,3.247181581327472,1.323036811616403,2.1514716830985012,3.2952097379968603,46,92.0,2.0,synthetic_test
21.06337760248183,62.78719403171542,20.010208722357735,443.66587602473317,-1.2859547737148262,-0.12061553314867571,44.0,-1.7762463334664518,-31.39359701585771,31.39359701585771,15.573882522448596,44.44567085934795,203.60545908479475,27.729214524879453,8.765444584373485,11.714522248461577,0.0047726458831190924,4.382722292186743,1.5573882522448597,1.602846370547929,4.580996419856532,47,94.0,2.0,synthetic_test
16.70161735019264,57.50554510883623,15.866536482683008,278.9440221122559,0.08757821895358911,0.2744394219094782,45.0,-0.08059974929676088,-28.752772554418115,28.752772554418115,15.330388760241155,52.766427519786255,204.0416424470255,24.392627422505345,7.762847764894702,8.247233842756891,0.002513832901898664,3.881423882447351,1.5330388760241156,2.163212129870947,3.8668837751146667,48,96.0,2.0,synthetic_test
18.961124214821496,86.01389682024109,18.01306800408042,359.5242314898901,0.3959356756267731,1.1096006359808892,42.0,-0.8330560570007587,-43.00694841012054,43.00694841012054,16.137873348939284,61.77222820432068,204.2052726946019,25.18268982135148,9.20988987187053,8.369442112445514,0.008913971941106266,4.604944935935265,1.6137873348939284,2.4529638669474565,3.305777994913233,49,98.0,2.0,synthetic_test
17.25935326280541,69.15686459650139,16.396385599665138,297.8852750503117,-0.0833842752742931,0.1259183753118094,46.0,0.9153902755601617,-34.578432298250696,34.578432298250696,13.250386572510596,59.90773688365041,186.28820678509518,26.941488090361133,8.575420930725157,8.651163956824917,0.006013364619475317,4.287710465362578,1.3250386572510597,2.2236239023888076,3.109585113303381,50,100.0,2.0,synthetic_test
106.19508292080397,337.3054744242033,100.88532877476376,11277.395636556432,19.789411140884884,-0.45844234585928095,32.0,-0.5495402745955349,-168.65273721210164,168.65273721210164,101.46974492049846,287.4317455973748,206.27719511661775,222.9948199407333,44.46930047848713,10.380851336507499,0.0030824257273916324,22.234650239243564,10.146974492049846,1.288961535849879,0.717656272406195,51,102.0,2.0,synthetic_test
16.620919357839266,56.93638175566413,15.789873389947303,276.25496029979604,0.19732726259521088,-0.16786549745986085,49.0,-0.11676591579524663,-28.468190877832065,28.468190877832065,16.01875623267221,54.72640870682531,189.91920680904005,19.307869052534027,7.477980370554742,8.60188908402399,0.005521845584497388,3.738990185277371,1.601875623267221,2.8344095642000866,3.470339298645663,52,104.0,2.0,synthetic_test
18.98991103512305,65.41785260361179,18.040415483366896,360.6167211218882,-0.812727956918432,-0.39472268012049383,40.0,-0.6355578414044034,-32.708926301805896,32.708926301805896,17.49465411046345,58.68202714848164,201.51863420006896,28.841622285032393,8.297837544344437,11.872305525802934,0.007583377237328043,4.148918772172219,1.7494654110463452,2.0346299028725294,3.4340775871660245,53,106.0,2.0,synthetic_test
18.836505109572002,76.40398593412777,17.8946798540934,354.81392474293216,1.4985825720118682,0.21674485872426125,48.0,1.7388513518533313,-38.20199296706389,38.20199296706389,16.93184401591918,53.19307446724457,208.0528396294277,23.15459896668601,5.848452549261731,9.786858109034082,0.009623062080274906,2.9242262746308656,1.693184401591918,2.2973006159068796,3.9112768290455415,54,108.0,2.0,synthetic_test
91.71568692695003,194.69431846604976,87.12990258060252,8411.767228482313,12.972949961931107,-0.40303377937490237,40.0,-0.3212427661179117,-97.34715923302488,97.34715923302488,84.70884869523641,165.62013170054325,306.3688393651616,133.28316101343756,-12.035641793079769,10.006071841400665,0.002984014038208771,-6.0178208965398845,8.470884869523642,1.2426185756792298,1.8498284974142227,55,110.0,2.0,synthetic_test
87.65820162240689,632.1999630886028,83.27529154128655,7683.960311674538,13.195542902876964,-0.23642571117482158,45.0,1.8325570434792018,-316.0999815443014,316.0999815443014,119.30293854511109,210.86699061266364,347.1961333246609,139.71940153153554,63.56100033757306,8.986634463221627,0.008975635949164108,31.78050016878653,11.93029385451111,1.509217677010087,1.6465172302023168,56,112.0,2.0,synthetic_test
18.006829502356823,59.969534129653944,17.10648802723898,324.2459087269481,1.0136757405438634,-0.6422151872037999,32.0,0.8141517621182666,-29.984767064826972,29.984767064826972,15.80764111735861,56.31559663542788,192.27568562533963,25.21291724691924,6.80234142887442,9.883841009738934,0.009408737027507413,3.40117071443721,1.580764111735861,2.23360097857415,3.414252837807633,57,114.0,2.0,synthetic_test
19.6355053917521,81.01442794303144,18.653730122164497,385.55307198952585,-1.574979469433024,-0.06604350275957174,35.0,0.48206672733538614,-40.50721397151572,40.50721397151572,12.81721912541306,59.813388423990105,200.6593605276995,26.317981420310304,10.011967879550202,10.647654530548046,0.009247784900788598,5.005983939775101,1.281721912541306,2.2727194562813424,3.3547566157816693,58,116.0,2.0,synthetic_test
15.021213880701389,76.21612876605832,14.270153186666318,225.63686644977608,0.9260623778119661,0.0883773966510248,43.0,0.3687331473175197,-38.10806438302916,38.10806438302916,13.365997121478213,46.894021197520004,185.95034503993088,24.67450633430946,6.674333316703597,11.004708547816172,0.00671872921175719,3.3371666583517987,1.3365997121478213,1.9005049406931682,3.9653316199243944,59,118.0,2.0,synthetic_test
18.04928419685717,73.21300404393179,17.14681998701431,325.77666001891794,0.6556014275495079,-1.3423940235587462,47.0,0.39379729821625153,-36.606502021965895,36.606502021965895,18.019542624919247,53.38544346724272,200.2906882590565,23.54070170184292,8.860950438802513,11.015472330839652,0.00666838588991237,4.430475219401257,1.8019542624919247,2.2677932095398567,3.7517846673308006,60,120.0,2.0,synthetic_test
18.17991229625358,64.51511775134554,17.2709166814409,330.5092110994721,-1.5365236149437833,0.12978678074011046,46.0,-1.92767257934561,-32.25755887567277,32.25755887567277,15.804068960093844,53.52348172622438,188.94913921657644,25.62279478385716,5.369639423136969,10.311564450776354,0.004628895698654405,2.6848197115684846,1.5804068960093844,2.088901003099989,3.5302101642613968,61,122.0,2.0,synthetic_test
19.506608538155298,72.59040102084757,18.53127811124753,380.5077766608332,-0.2149103551500782,-0.022850115548389668,33.0,-0.2788833941507565,-36.29520051042378,36.29520051042378,14.30494653245409,48.29374047576444,201.49771906102723,27.654971401559997,11.121971985147713,11.617439099975428,0.007771580940734092,5.5609859925738565,1.4304946532454093,1.7462950792652139,4.172336147003278,62,124.0,2.0,synthetic_test
15.29950317611435,67.66808016805207,14.53452801730863,234.07479743593308,0.2767934493252883,-0.3824959743780637,44.0,0.8451579711843216,-33.834040084026036,33.834040084026036,16.658277369170538,56.138366374616474,195.5125009850955,23.606410754065095,7.543169542269114,11.269631389224438,0.005781646165158388,3.771584771134557,1.6658277369170538,2.378098346227805,3.482689533222656,63,126.0,2.0,synthetic_test
161.47839716938648,171.20213646498163,153.40447731091714,26075.272752394125,15.055707815243787,1.0143144621349365,40.0,-0.04889718347410554,-85.60106823249082,85.60106823249082,91.91928945509807,297.85575087577644,414.9419728263715,147.60876208781602,64.40438408667109,11.028192458794502,0.007096942641054651,32.20219204333554,9.191928945509806,2.0178731036208735,1.3930970666382299,64,128.0,2.0,synthetic_test
71.90844405327991,229.92766073696754,68.31302185061591,5170.824326163686,18.548206452529037,0.47923826380237733,32.0,-1.405189846803575,-114.96383036848377,114.96383036848377,110.43618972627631,257.38642090085733,269.9095980638641,136.05490359722018,131.926016996707,8.222422086721842,0.004856121134639159,65.9630084983535,11.043618972627632,1.8917834939843812,1.048655158726616,65,130.0,2.0,synthetic_test
18.53316109338987,68.74615681421979,17.606503038720376,343.47806011354004,-0.8645657272783016,-0.5482012430757007,32.0,-0.05240445057746945,-34.373078407109894,34.373078407109894,14.14518411510105,63.67546304310736,194.74603979385444,27.856033281540086,8.911350296497037,8.027511848878596,0.007583468176388252,4.455675148248519,1.414518411510105,2.2858769014073674,3.0584157615314744,66,132.0,2.0,synthetic_test
17.19724048533555,78.49921207900096,16.33737846106877,295.74508031046406,1.6953884584519632,0.4191184397855702,45.0,1.7041055162554912,-39.24960603950048,39.24960603950048,13.894708453305988,51.70319996233171,202.3156410549384,29.357650742387115,5.721230025520734,8.849789108781891,0.008420243658440942,2.860615012760367,1.3894708453305988,1.7611490924810846,3.913019720294588,67,134.0,2.0,synthetic_test
92.4409558619266,516.8469568066002,87.81890806883027,8545.33032066666,12.607163789919431,0.6222490380105289,34.0,1.2468917155347194,-258.4234784033001,258.4234784033001,50.567843398286804,199.57743206451588,374.71652242595815,219.04801809365048,26.62545044215108,10.65409437565381,0.0023179263094253453,13.31272522107554,5.056784339828681,0.9111127039697283,1.8775495733647198,68,136.0,2.0,synthetic_test
124.75758939035816,38.51677493397881,118.51970992084026,15564.456110493207,19.78863826831005,0.0660104613087786,39.0,-0.062004009366031745,-19.258387466989404,19.258387466989404,88.14688339572393,278.7445173045579,229.91683211339142,86.28478551523364,44.17005363739015,9.644789955530182,0.008496367440168053,22.085026818695074,8.814688339572394,3.2305175893998763,0.8248299709593316,69,138.0,2.0,synthetic_test
20.41796388821293,60.75545561515426,19.397065693802283,416.89324934036733,-0.3271181965888122,0.18072101847366268,48.0,0.9514492770580866,-30.37772780757713,30.37772780757713,17.7718066425822,48.92250463355756,209.5777588620035,23.110897428204662,5.465664160882595,9.609625037197247,0.005862668786112766,2.7328320804412973,1.77718066425822,2.1168587150515528,4.283872226734835,70,140.0,2.0,synthetic_test
15.117011503872769,72.55378673756437,14.36116092867913,228.52403680822164,-1.6235552380231333,0.16917333346079547,33.0,-0.36650702036805183,-36.27689336878218,36.27689336878218,17.01720589969767,50.104872533830715,219.246635063488,27.630263949856975,9.480683300193066,11.538347552918456,0.008601993181812019,4.740341650096533,1.7017205899697672,1.813405497130261,4.375754771463655,71,142.0,2.0,synthetic_test
